# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1585316120, 43, 6, 93, 18, 0, 9.57%, 1, 0, 10, 1139.61
1585316125, 43, 27, 93, 18, 0, 9.57%, 1, 0, 10, 1207.62
1585316130, 43, 41, 93, 18, 0, 9.57%, 1, 0, 10, 1356.83
1585316135, 43, 46, 93, 18, 0, 9.57%, 1, 0, 10, 1402.45
1585316140, 43, 52, 93, 18, 0, 9.57%, 1, 0, 10, 1272.29
1585316145, 43, 53, 93, 18, 0, 9.57%, 1, 0, 10, 949.33
1585316150, 43, 73, 93, 17, 0, 9.57%, 2, 0, 10, 601.58
1585316156, 43, 88, 93, 17, 0, 9.57%, 2, 0, 10, 715.31
1585316166, 43, 93, 94, 16, 1, 9.57%, 2, 0, 10, 989.34
1585316171, 44, 6, 96, 17, 0, 9.57%, 2, 0, 10, 1186.22
1585316176, 44, 24, 96, 17, 0, 9.57%, 2, 0, 10, 1096.85
1585316181, 44, 38, 96, 17, 0, 9.57%, 2, 0, 10, 1134.81
1585316186, 44, 46, 98, 19, 0, 9.57%, 2, 0, 10, 1175.92
1585316191, 44, 48, 98, 19, 0, 9.57%, 2, 0, 10, 737.08
1585316196, 44, 49, 98, 18, 0, 9.57%, 2, 0, 10, 1192.74
1585316201, 44, 57, 99, 18, 0, 9.57%, 2, 0, 10, 1197.63
1585316212, 44, 58, 99, 17, 0, 9.57%, 2, 0, 10, 813.76
1585316222, 44, 59, 99, 16, 0, 9.57%, 2, 0, 10, 956.29
1585316227, 45, 2, 99, 16, 0, 9.57%, 2, 0, 10, 1262.03
1585316232, 45, 20, 99, 16, 0, 9.57%, 2, 0, 10, 1254.14
1585316237, 45, 28, 99, 16, 0, 9.57%, 2, 0, 10, 1087.21
1585316242, 45, 42, 100, 17, 0, 9.57%, 2, 0, 10, 1200.15
1585316253, 45, 43, 100, 16, 0, 9.57%, 2, 0, 10, 1123.11
1585316258, 45, 46, 100, 15, 0, 9.57%, 2, 0, 10, 1201.73
1585316263, 45, 57, 100, 15, 0, 9.57%, 2, 0, 10, 984.33
1585316268, 45, 97, 100, 15, 0, 9.57%, 2, 0, 10, 1254.04
1585316278, 46, 6, 100, 14, 0, 9.57%, 2, 0, 10, 1098.72
1585316283, 46, 23, 100, 14, 0, 9.57%, 2, 0, 10, 1227.18
1585316288, 46, 38, 100, 14, 0, 9.57%, 2, 0, 10, 977.33
1585316293, 46, 46, 100, 14, 0, 9.57%, 2, 0, 10, 788.26
1585316298, 46, 49, 100, 14, 0, 9.57%, 2, 0, 10, 1031.59
1585316304, 46, 54, 100, 14, 0, 9.57%, 2, 0, 10, 911.94
1585316309, 46, 57, 100, 14, 0, 9.57%, 2, 0, 10, 996.10
1585316319, 46, 68, 100, 14, 0, 9.57%, 2, 0, 10, 487.58
1585316329, 46, 76, 100, 13, 0, 9.57%, 2, 0, 10, 687.89
1585316339, 46, 79, 100, 12, 0, 9.57%, 2, 0, 10, 548.47
1585316344, 46, 79, 101, 13, 0, 9.57%, 2, 0, 11, 545.26
1585316349, 46, 81, 101, 13, 0, 9.57%, 2, 0, 11, 906.93
1585316360, 46, 83, 101, 12, 0, 9.57%, 2, 0, 11, 693.51
1585316370, 46, 84, 101, 11, 0, 9.57%, 2, 0, 11, 1024.42
1585316375, 46, 89, 101, 10, 0, 9.57%, 2, 0, 11, 986.63
1585316385, 46, 96, 101, 9, 0, 9.57%, 2, 0, 11, 1121.52
1585316395, 47, 4, 101, 8, 0, 9.57%, 2, 0, 11, 1038.45
1585316401, 47, 23, 101, 8, 0, 9.57%, 2, 0, 11, 1154.88
1585316406, 47, 38, 101, 8, 0, 9.57%, 2, 0, 11, 1109.01
1585316411, 47, 42, 101, 8, 0, 9.57%, 2, 0, 11, 1005.73
1585316416, 47, 93, 101, 8, 0, 9.57%, 2, 0, 11, 1240.95
1585316421, 47, 94, 101, 8, 0, 9.57%, 2, 0, 11, 1355.72
1585316426, 47, 95, 101, 7, 0, 9.57%, 2, 0, 11, 1142.71
1585316432, 47, 99, 101, 6, 0, 9.57%, 2, 0, 11, 844.41
1585316442, 48, 11, 101, 5, 0, 9.57%, 2, 0, 11, 1317.60
1585316447, 48, 20, 101, 5, 0, 9.57%, 2, 0, 11, 1209.77
1585316452, 48, 28, 101, 5, 0, 9.57%, 2, 0, 11, 1079.01
1585316457, 48, 39, 102, 6, 0, 9.57%, 2, 0, 11, 1110.41
1585316462, 48, 46, 102, 5, 0, 9.57%, 2, 0, 11, 1161.17
1585316467, 48, 58, 102, 5, 0, 9.57%, 2, 0, 11, 785.07
1585316472, 49, 2, 102, 5, 0, 9.57%, 2, 0, 11, 1138.62
1585316477, 49, 21, 102, 5, 0, 9.57%, 2, 0, 11, 1217.59
1585316483, 49, 28, 102, 5, 0, 9.57%, 2, 0, 11, 1092.50
1585316488, 49, 39, 102, 5, 0, 9.57%, 2, 0, 11, 1010.24
1585316493, 49, 58, 102, 5, 0, 9.57%, 2, 0, 11, 976.43
1585316498, 49, 63, 102, 5, 0, 9.57%, 2, 0, 11, 941.42
1585316508, 49, 68, 102, 5, 0, 9.57%, 2, 0, 11, 517.52
1585316513, 49, 77, 102, 5, 0, 9.57%, 2, 0, 11, 604.70
1585316518, 49, 82, 102, 5, 0, 9.57%, 2, 0, 11, 1060.81
1585316523, 49, 93, 102, 5, 0, 9.57%, 2, 0, 11, 1159.79
1585316529, 49, 98, 103, 6, 0, 9.57%, 2, 0, 11, 932.20
1585316539, 49, 100, 103, 5, 0, 9.57%, 2, 0, 11, 1083.21
1585316544, 49, 100, 104, 6, 0, 9.57%, 2, 0, 12, 1222.58
1585316549, 50, 4, 104, 5, 0, 9.57%, 2, 0, 12, 1324.33
1585316554, 50, 24, 104, 5, 0, 9.57%, 2, 0, 12, 1244.99
1585316559, 50, 38, 104, 5, 0, 9.57%, 2, 0, 12, 1176.95
1585316564, 50, 46, 104, 5, 0, 9.57%, 2, 0, 12, 1571.30
1585316569, 50, 55, 104, 5, 0, 9.57%, 2, 0, 12, 254.10
1585316575, 50, 76, 104, 4, 0, 9.57%, 2, 0, 12, 1166.71
1585316585, 50, 88, 104, 4, 0, 9.57%, 2, 0, 12, 1117.54
1585316590, 50, 92, 104, 4, 0, 9.57%, 2, 0, 12, 983.74
1585316595, 50, 92, 105, 5, 0, 9.57%, 2, 0, 12, 1137.08
1585316605, 51, 6, 105, 4, 0, 9.57%, 2, 0, 12, 1166.44
1585316610, 51, 24, 105, 4, 0, 9.57%, 2, 0, 12, 1169.60
1585316615, 51, 46, 106, 5, 0, 9.57%, 2, 0, 12, 1253.54
1585316620, 51, 63, 107, 6, 0, 9.57%, 2, 0, 12, 1111.84
1585316626, 51, 73, 107, 6, 0, 9.57%, 2, 0, 12, 765.66
1585316631, 51, 89, 107, 6, 0, 9.57%, 2, 0, 12, 672.62
1585316636, 51, 93, 107, 6, 0, 9.57%, 2, 0, 12, 1017.80
1585316641, 51, 102, 107, 6, 0, 9.57%, 2, 0, 12, 910.77
1585316651, 52, 19, 107, 5, 0, 9.57%, 2, 0, 12, 1211.24
1585316656, 52, 28, 107, 5, 0, 9.57%, 2, 0, 12, 1285.38
1585316661, 52, 63, 107, 5, 0, 9.57%, 2, 0, 12, 1143.33
1585316671, 52, 106, 108, 6, 0, 9.57%, 2, 0, 12, 1072.64
1585316682, 52, 107, 108, 5, 0, 9.57%, 2, 0, 12, 1138.90
1585316692, 53, 2, 108, 4, 0, 9.57%, 2, 0, 12, 1136.35
1585316697, 53, 20, 108, 4, 0, 9.57%, 2, 0, 12, 1180.05
1585316702, 53, 28, 108, 4, 0, 9.57%, 2, 0, 12, 1071.00
1585316707, 53, 61, 108, 4, 0, 9.57%, 2, 0, 12, 923.25
